company_id,employee_count_latest,follower_count_latest
311496,250,1127
2722433,162,10719
1906,3351,70238
15406352,14,35
425066,434,12460
649827,435,483377
6484,2702,13382
3536,6834,532058
372962,387,3990
82492376,271,37473
471011,46,1355
2627812,634,67615
13908,292,11618
261456,4508,126902
98481285,1,762
10619865,123,16609
10256755,816,10155
3810899,345,11421
1072910,566,26687
95019864,34,5876
2281034,698,23416
15224971,43,1405
141494,32,17354
35472336,52,1233
4777564,13,8
96250021,44,848
1852,28863,339468
20409,395,22147
2396310,8993,525700
497248,25,12876
60337738,45,1927
6976330,27,560
28773994,3,49
79870456,1327,43185
392021,427,2720
5341805,21,2527
1318,245662,8730635
531869,70,1294
117620,79,12436
2953,9638,64013
21007,347,23750
101367163,1,20
245393,51,437
5344,13119,445627
18597168,296,1795
1419,55249,699842
75353,121,6245
90638112,79,722
2587294,179,1716
89731852,403,18619
13334,7939,43890
123591,345,4800
73414,1974,35129
92790974,5,1946
40749991,3723,135352
76256528,4,67
35681130,116,6268
2213829,320,30479
35557516,1184,29477
90518596,10,360
55375,983,42570
69154,1803,17304
474384,688,3143
2365527,75,5784
102083603,1,268
74357230,15,94
157329,8729,130201
69644755,29,2973
50215,7172,333577
18289732,13,463
347466,295,148328
5755,9637,148575
1849605,12,329
17788,2559,20347
18583501,19543,715578
5546240,22,1724
50826,358,20144
579009,344,8241
40654174,310,11607
54845191,35,80
658538,325,11740
1585669,75,5759
18022299,107,4459
1371627,53,3730
68118646,626,292
42803559,81,6129
20009,9901,232872
8302,31047,133793
17138,1209,11056
8288,5690,92390
5343,27837,322878
20369,8430,632791
102603,20,523
131153,642,21277
3147457,203,4268
67297740,12,1088
1612362,469,714
3009895,102,1297
229790,204,19708
99360289,7,4885
26218301,22,2285
703835,525,7028
165257,6997,111673
13053837,78,2192
224457,841,17499
2311,227942,2447338
127010,26,1511
18598548,15,2655
34125670,322,6389
896415,378,6197
16003590,178,1126
95294887,658,24779
163881,3835,41677
1158232,153,1852
2652511,52,1095
93204544,0,2773
207939,759,9802
148599,3,18525
56762613,18,14
98823646,22,1292
93075952,734,22155
18014298,24,16970
1053630,86,1480
67657,690,5188
5371342,17,942
6060,3963,103827
104493,407,13094
798828,3106,43273
2508768,78,4098
934077,454,3838
2499922,22,13262
93254,2382,9444
70811855,97,554
106371,1113,5208
3941961,15,249
6915,6106,104977
1065105,558,3212
3745,65590,1162441
20489,539,19650
18045394,114,48255
29566,1545,27622
164639,6124,135391
51517,50,2668
685780,89,73306
165970,15708,492929
529068,409,13414
163878,375,2908
4464449,255,824
25194,1396,15148
157324,4121,163637
7588197,1,4116
207350,4843,67930
203075,732,31435
428055,408,6638
3845097,325,6155
71165557,27,3399
1728091,1200,226485
14336,2718,40545
74911074,11,682
18762021,11,103
143657,161,4345
712307,315,5966
35523474,152,1706
1049102,495,4599
3762,20081,180536
165957,4748,99400
18483,5912,11369
20300,1061,6610
7488,10872,98416
10056054,1156,26905
29308,313,205625
4674,18238,142425
107021,283,65188
10206981,18,1180
10375170,2492,87227
19498,849,15611
13463160,40,1435
9206,4427,79524
91324047,3,1874
737035,1146,6419
9026,759,69190
89611,74,1019
645247,331,5791
91313799,2655,90014
85459,2286,50461
81794,218,3830
89064,230,6362
1939771,68,32728
652083,76,585
14057254,22,2374
30602,356,10921
3586,42495,865100
10604033,582,32074
2280086,46,1904
3221101,5,107
13263380,87,7268
2381,102647,450611
3402,82036,1235173
33247784,8604,121436
89340553,13,67910
5106790,79,437
599659,6,5126
63122,17,10331
48024,7255,86961
44580,2268,41846
2746223,110,249277
428925,3068,37079
95872,2381,16238
9714055,22644,155705
96692,980,195378
979374,3277,51991
2642004,135,1398
15891,7360,87420
91754,82,1035
13268,2687,92544
427415,5740,164727
77191,1011,51408
336219,278,5819
79057770,8,1462
15261118,99,1951
24970594,31,3795
7602005,62,14984
8662007,16,515
3013882,451,22391
235456,35,2489
70540300,321,7118
101155083,3,245
746802,307,4462
920209,165,1224
4592,17847,557394
283807,1997,24367
9739,7466,36957
618276,330,2804
13664753,8961,49895
66906994,293,2037
166897,29059,1312647
80083953,3,10578
5232812,12,1038
6088,5099,325822
3676298,48157,150394
2473196,117,7347
4399,21878,142721
89115666,9,28
34747152,21,28736
391020,2753,59957
4529,16882,117133
79760947,261,38555
49041,8660,135685
21595,1224,13477
1265257,78,201738
6346,3691,189555
903054,297,2143
10329649,118,1447
1505813,56,6092
282692,1531,205437
80006625,7,5564
2219323,36,12889
164126,10982,79079
1560402,21,9151
118698,174,18407
86213065,28,1378
91200063,0,26
696311,219,10807
90946842,62,319
27183154,2142,13096
98127,190,31196
3803088,14,393
71240573,40,1115
99881,117,2106
33216154,32,481
726206,1013,11068
90565269,7,848
11193,1877,17940
49648345,140,38559
51037,2270,120576
65493612,29,1058
90888,45,1738
90620164,166,2521
23717227,68,3729
96876904,1,3
33298797,487,4082
10227928,107,2128
4794371,71,13798
165806,36013,1185508
60200222,334,3824
29848,602,48414
15105522,888,42373
31146407,56,12269
604967,579,11643
473988,40,1280
80095205,32,4658
481697,44,345
2319,69185,1323763
2901216,293,6345
8093,95281,321350
2463641,32,1823
3957,12076,443576
18306,9896,85099
112035,32,1731
28627538,2,205
119429,570,9691
10515345,1195,37851
9211,16399,63660
18277773,690,31247
1871697,18,118
54927429,44,245
3354404,83,1844
10278948,5,6414
206799,3,3617
481500,107,766
27210075,270,2399
53467204,175,2311
37404866,285,9246
27016156,53,2719
96288283,1,12
1338162,117,3732
41020,753,41528
11829,1675,45171
59577,276,7167
348570,118,7647
18356075,17,646
47962,1162,170632
3569223,18,242
76885,250,18887
31537981,24491,768367
33315487,114,4086
456859,7849,158460
68889,5429,321876
98053591,1,128
152928,769,9164
102434994,0,1
68683820,13,7992
18955051,354,2448
5505,2931,56599
1343808,6,5630
25013682,10,614
3954,7931,331857
266421,1951,25337
3199683,55,7688
109951,186,6222
99427,31,2471
10732145,9,12
52178842,12,161
164988,10438,191464
97475,636,43234
5390837,1781,93811
4126,63417,1749981
165697,9842,347122
858623,1530,10487
56472118,58,5108
2307,9366,1450984
165876,6942,43128
1656268,1681,160951
903862,130,4714
74811837,27,35
11750875,100,4568
2879537,91,5273
67527984,413,21961
2844769,507,8904
166400,1988,127428
100883759,7,20
90443370,1,315
2905,67860,159897
10162898,21,261
9395008,66,2684
80223,114,5085
12709,10089,92037
16825,5600,425687
12624728,5,5654
30170,2692,51570
2640665,42,12427
51301,518,49013
35598309,166,6128
11820252,26,1060
77766673,28,1684
16192828,111,8539
90420339,5,29
67849,8941,280080
3304061,87,975
2534,17328,766015
586520,6,9140
1596264,68,2999
70095,472,5906
26231,1240,43911
75629821,2,15
3341847,138,1629
2700583,83,1746
67517208,9,755
72708452,10,2560
70446442,6,49
1285000,328,24736
77697434,10,502
13359870,183,7936
81971227,134,6325
24840,1695,7561
5014059,162,2670
16041,6606,269878
82734,57,5352
4433,3475,636636
3293801,46,5083
83509537,19,5724
40661570,25,1220
20107770,160,1511
336225,338,5980
441910,71,1034
40654578,90,10488
1630212,72,4667
18730955,504,109234
582324,343,28198
68647,56,2333
3684109,353,3925
3857614,60,1798
34424,273,27832
10072976,48,17931
165464,5074,434471
10549350,1,12
27148859,27,296
16198010,86404,2045365
14668517,32,4575
5488760,64,79
76076129,8,939
696485,3091,374921
797399,100,1243
67735899,99,9009
493106,54,4518
2917783,154,1378
4358460,160,4311
92970,421,8238
2989222,32,1393
250834,370,2690
31386,488,9011
4292,27675,867810
279407,93,7541
93651063,1153,31463
34947348,1068,20965
2648958,14,12674
15388,2528,99355
167624,1159,290813
80998676,5,10796
50317,53,2631
508668,387,4302
586336,375,57443
18286943,396,34099
33214000,1,442
4852,51028,441748
28638555,2374,93849
10052668,80,888
2633,62774,2231315
60119333,0,142
10860894,295,7378
68230250,46,14078
2471716,900,77430
1096698,42,5885
19424,196,34388
2521654,82,1434
394476,684,12201
15559157,18,994
11174522,12682,311840
31346550,122,37640
1405344,13,170
1309680,373,31364
3541957,86,1086
3382,19922,389500
12906635,1059,33476
35438392,19,307
46090,1603,57588
50112,5762,34568
80423756,92,262
2138463,46,2789
75179,526,22565
33005,687,22572
2192637,25,1175
3102438,35,1315
80070260,8,3036
27283627,72,5372
12613218,94,137256
1438207,344,1360
2941868,5,2793
9800758,70,663
18412318,40,576
8323,3903,177898
793510,410,44914
7709,9615,167881
6978215,91,914
9964946,3228,29219
1300563,4,3106
24387,77,12777
78412,300,44449
1935,7835,332280
25715,1321,28906
69917519,1,55
1515,8092,105543
13727,5495,111582
35514420,139,247624
18498484,23,860
10592585,100,147634
2348603,115,20830
29025449,207,3308
127686,309,27177
100864087,3,87
67538813,162,7262
54703533,15,128
1966708,26,751
2036638,20,164
78283079,3656,15057
105118,166,3452
699401,1252,17519
141626,115,16931
13308801,80,3756
18372,1446,17310
108163,50,3248
10284360,931,4391
71978116,26,2672
103375846,0,14
4374,21094,186707
2467,19910,210180
19149854,76,2732
55443834,4,117
120332,14,796
25035049,26,581
79122225,3,120
6385279,56,2911
70444978,17,1740
2226109,3020,125816
166572,30479,449979
20257,1981,34648
89917379,47,2827
9404886,1000,31646
19264941,433,7945
122314,391,7433
28388,1765,12889
4753170,28,396
164026,1094,19515
10512316,52,3376
34272,6064,116330
2736308,561,214231
2204496,27,1497
2238568,21,158
40764162,281,8106
166228,9486,249939
18853517,60,4858
9782,1835,17526
3158433,588,75902
1474,13956,138799
25065378,73,192
99524,153,7845
79734170,3,36
71697,91,40557
15677,15059,131498
41386,913,20684
9213875,6,41
1164978,522,9294
2213,39597,834892
5216403,303,4658
763137,726,557432
8274930,4,14
95747044,4,336
6575301,134,22849
20463274,55,8864
255522,413,4863
1995723,20,560
1384369,483,22410
13279793,69,15806
3009879,436,135072
1249413,107,15930
57701072,134,171
14814,160,58928
49643359,52,8709
100383596,9,163
75603990,33,1437
100850805,2,49
31415785,1642,7381
62506,203,2984
50861,617,145868
75719358,110,431
920618,26,1518
5249428,35,1254
38204,17358,75714
798998,1762,34492
99344594,91,283
6575553,40692,1038739
4005593,22,37
1589496,3620,90466
851438,258,4893
2207758,112,623
37722,1865,30312
11233523,225,4743
7045247,2,133
717971,45,175
70418712,15,1513
36676,210,105910
43325,873,82090
1106438,130,882
1929,22479,1745116
400495,374,13213
16231150,59,17795
68616998,14,528
99898,310,9607
35617099,87,534
133216,156,7264
6737425,37,379
11084724,92,19685
78676,108,14062
327838,185,4340
9481810,45,859
28141046,87,2384
17394,1005,24082
13655403,205,26013
1017299,144,2607
4100,5986,255572
10594479,42,33737
102000031,0,1
8951937,0,1
141118,13,2462
1623491,76,12254
2909139,835,16689
1222117,846,20398
4451588,29,538
100911061,1,39
15157241,606,21362
4914,85221,421025
479833,33,24076
14947,3547,71860
1799,65757,2741097
18901172,16,4279
18892393,15,98
98396104,1630,61154
3109431,54,4500
2583647,451,11862
162570,2130,59873
55762893,59,726
82978384,7,55
25522,14812,70416
12345,4105,26750
32469,5576,22454
2203697,9287,834668
3761392,273,7654
8455,8055,37031
14016539,25,8345
73795087,234,5002
63956,427,11269
5603,2222,30299
51063,953,24697
51642499,90,855
167251,3703,448926
276308,23,2427
164527,21113,144554
18140543,2,23573
98661874,2,1456
65031611,591,2789
163632,5720,52663
96928878,4,259
5102948,5555,167616
23707268,7,516
162752,3305,100447
26981,2140,20953
16268827,10598,274297
1164803,422,3586
99888,270,10284
9570,2054,32532
27523,319,22249
64982566,182,12009
629425,507,9952
12749,783,19143
1038,435078,15221049
1300309,1464,12954
163019,10150,51265
2662740,118,28418
52950123,189,1683
47905,5662,65322
26507048,79,5885
54684,129,7921
21836,643,1549123
97403489,2,53
18946009,22,431
46789,160,12310
3863363,15055,32978
14038,7430,192502
21269,5338,130787
47475,190,74235
1618165,847,13293
167013,12896,91733
239252,2647,122182
1214303,712,18608
19745,748,13124
166958,5938,33764
33782,557,12721
6366940,48,2381
365968,804,25049
262098,157,29127
3003740,97,6013
27064924,858,9938
373159,4524,37604
10279761,8816,1069637
88081,78,13469
16172691,739,37197
166212,7933,48677
68543,9098,159966
2869053,1414,79139
33377,1656,21997
95072982,41,1910
2400951,64,7403
7331,4584,41639
18324710,10037,442856
1666998,419,8986
63855,384,3532
5618,11030,330813
1471368,4789,72362
25027079,1612,48978
77301,12278,65145
74900349,1393,183891
1544,55565,1430662
26745,5067,49202
7952,14952,93662
52112,1184,11034
47420,2462,27890
164207,2843,11599
64638177,889,18247
4813,19522,355216
8294,4380,31462
2623,7059,65274
5851138,1621,22223
163643,6089,100005
61158,195,211899
101371136,1,29
730660,226,7650
2773083,9160,96814
96366777,16875,139320
21980,1582,10021
2576467,4,727
97523,497,21318
20088,5297,21701
3165266,1285,137471
97442184,2,10
13946,4311,112010
245148,1648,40299
15633,10733,499849
10567,1879,46556
2835,53968,199614
163983,10838,367214
39249,3722,35028
21425,2721,68828
12135,5328,144489
26873,2903,15289
75584764,47,8787
93158430,5049,41516
2364800,91,3457
102833300,1,6
11455,21743,823107
1874,28078,608662
15545819,9,72
612048,810,26032
18554518,17,1104
166720,6402,198219
10435503,16,161
69989,990,19720
10630787,327,9894
28129827,18,7153
6867,12100,238978
14459,11190,88878
1008238,519,8715
3937380,14,62
162656,198,68379
10147,4759,16077
120000,4566,25113
75348,2842,18272
8011,3257,122089
13094,5717,31515
163069,6391,51222
381087,2555,37019
22112,3489,115309
31541,2354,84743
3019,30002,208256
99201612,3,5
65732166,506,18230
35527546,1324,25656
584561,1633,19601
1114147,35,2487
66705802,17,12016
3717968,1715,33304
163664,8968,133654
1799170,50,392
10111,7768,37185
28639873,4,17
59462,1339,54711
9402,14517,278342
1307,75676,931378
26894,1338,29565
12907,7987,45912
42179,3325,14672
54178,3371,161827
5185,8585,235025
8936,15664,89920
81435382,45,2141
8275,11598,250188
3269550,18,1536
1355424,77,2677
11647,3361,161308
16249143,2191,18148
145050,590,65849
1586478,6484,132252
585887,3434,99495
51648,2117,111155
775815,29,1803
2162,29911,617655
64695606,351,3990
13658,2813,29601
2926340,597,61221
79650463,0,47
166977,1738,61366
33255577,1116,16009
701854,5427,56080
41185,556,21378
2143979,40,1962
35541411,6717,8934
4451,20423,633687
165381,2725,25884
266267,133,6575
98631672,6,671
19489,1892,26473
12659,8847,74987
18487,3374,32308
53438743,2523,23705
36110,572,6229
75669608,517,42997
1066442,6535,299662
15227317,13,1730
11355601,166,6570
213890,660,30043
98693331,2,1171
28597765,2311,20667
4458861,169,1161
14191,7093,65123
146266,318,5508
403275,7123,25644
166448,10576,880723
8885,8342,184064
85833,3112,65497
690568,1534,39100
23720,2807,23716
705199,6454,87863
18440,2943,28736
9351,6897,45898
80753330,2807,35273
248354,5713,242833
10127,3479,50343
18838319,22,723
279570,512,146088
164197,23925,1461152
5750,449,222069
3581550,209,7659
151480,679,15357
11556,1404,19206
28149566,84,5680
17891402,78,1954
752761,2452,58044
29430,21124,78550
11204268,62,1040
204715,102,13247
1480,36889,4562622
265611,2030,14914
30368,486,6303
14841549,48,1117
351082,9455,52003
35673055,275,28190
452947,1992,137905
74104582,71,3058
1773,37540,1384562
1035245,981,41789
21833,3791,13752
5364456,79,1376
11754526,1994,244619
5937862,36,1220
13024731,2096,13419
56502,510,12855
213743,3498,81762
31880,1603,94239
102803736,0,221
3772,7765,266631
10343298,689,102065
768161,3552,48455
3198634,3457,61560
2434204,335,5863
21209,1024,27612
5926,10026,200226
23326,982,14155
2616977,48,3131
742262,2863,48593
23099,837,120057
2908618,144,3268
2644051,2715,156353
3014788,2307,202193
35490112,31,176
90619723,24,14348
18401,2427,30465
237925,3507,103496
7916,13780,915767
287724,1238,44041
67898464,1766,45102
118727,140,2021
852201,19,21834
18550233,3332,122919
3651935,3403,78720
2372885,14637,241906
1768169,14,1423
598783,106,3015
2221086,14,28727
8422243,47,2196
1844624,479,12952
7556,33281,271876
67029,369,3876
165722,1120,172107
242230,627,89562
1103,92499,1297137
89659,597,19992
14363,21168,54571
6464060,107,82420
4593,27319,464403
7515,12350,108347
5902,2798,22849
1905,24587,235156
50711,6128,159259
11350,2359,116525
2619961,10013,142600
4931,7604,192619
9217565,518,327626
25334,2312,44424
163513,8916,70511
1309964,62,660
102400,642,5896
4066,24360,309156
3361986,95,2640
10051115,35,1651
19339,624,27511
18759373,41,3518
19087,7956,49472
32346,948,12775
2640,50137,984794
89097,264,2318
2433416,11490,277425
162361,4754,118560
1556071,20,1186
1784,35599,4342804
35446044,1387,7329
13216,2177,139888
31181,3005,68612
9237,12045,60581
18238318,364,11616
615808,150,3360
346691,1544,16845
8950,6273,117785
14958,1273,37883
1091069,260,16343
11269080,2,14425
917979,146,9378
736683,96,1809
24614,5430,99014
81123037,158,481
4869017,369,25042
312490,547,223881
583166,848,344221
14541,1290,38227
166921,9763,161602
28072,230,29514
3832964,64,1706
12309,2136,80416
96347835,19,216
368728,1227,23499
2973906,32781,397331
728445,324,4847
35505451,278,2410
301305,1624,14159
17142,3996,120830
2643717,46,780
1269456,32,2145
1222894,59,703
70912396,5,189
375185,252,18315
7294,2589,33248
1090,69239,2390290
67229053,39,525
836465,152,8358
45630,922,7441
23814,1518,11120
27199412,0,114
65564410,1073,11902
58350912,45,337
71683649,1222,61198
86414,200,17624
594849,150,5728
91071,1000,13741
4835,3681,83758
162519,2334,26237
166470,2836,41610
1680198,32,421
51695075,23,954
1140216,385,11881
10911,4767,91276
89782279,190,3704
102001925,0,2
732400,2713,81907
70893399,51,531
423389,28,2070
51062,4546,66026
165137,3119,20098
11275244,1333,39597
10940355,1156,12039
3715155,426,33164
2662993,222,2878
360316,307,3095
45072,401,17055
343481,276,13127
215561,213,290301
67427,1532,7151
7075,25715,108951
3379,43398,554041
1478477,941,54984
14571,5532,71216
9183565,12,3294
66379,665,18605
100746448,1233,15623
164880,18671,144895
96125184,28,112
79716451,9437,60709
11010767,76,2919
57432,1301,75379
10292265,1606,29616
4536,45671,1169941
6603028,117,19985
63091,186,3346
10250583,1212,50034
12291,9637,112077
31146,1528,10481
166377,10057,377988
894610,10085,34409
12990402,48,1586
11316,12501,396207
9382289,1822,14081
20717,871,7924
2252,26444,435658
605498,6316,278567
96888599,13791,5665
9496791,285,4847
2513,12991,82981
3867031,2058,21713
6609,1964,27473
2516,35793,703227
37759,6963,180189
1125676,5084,55488
13703,38433,687673
26035,900,9977
8794,3172,119456
10247020,304,17611
1206743,2673,119509
18851732,616,15341
82302235,6,427
450185,621,3400
7943612,1101,43176
35661131,48,4349
24422,2123,42951
40659990,16,1327
18947024,121,23770
687274,1686,259740
3760423,1748,47895
11099,3623,30642
78685992,45,10733
521134,2182,229080
66693271,14,1556
31439,137,26828
656412,773,4251
119834,14,3904
1912,38969,1266705
71012239,14,2311
33112179,4,11
234625,7896,334107
24791306,18,3282
102610792,0,50
24513,2272,24177
163042,1761,60128
5071271,863,80183
240880,17,5884
34664,2025,15283
2736516,404,32390
15213,1938,59398
96157938,4785,48804
157342,11488,385989
1821549,3405,99979
689669,2129,59091
2380,65863,873596
165978,3517,85855
1760,27702,836651
2576548,11977,233270
10463013,1525,272341
947791,2073,145529
11831,2073,17857
1960805,23,9526
80249993,18,537
2155,37229,994206
3816881,1265,17986
3053453,27,1355
32578,470,8750
116627,1085,56025
1195173,1710,70980
495856,1455,27776
96200839,934,83809
115444,2020,12812
494051,2212,40325
13073,13497,70320
15218920,913,6065
1554297,476,25059
33454681,2,225
4514749,33,2856
107722,21,3685
69264673,1213,28159
80882079,13,667
11637,4825,83680
40519,819,12502
18289562,353,26464
14303,12187,71376
22564,1710,17882
101147392,3,711
398606,2946,29517
1953029,24,7756
108340,11681,95404
89290648,29,7314
1788903,1048,36967
20573,6447,33070
35595,946,9913
3771,14348,343746
675378,132,6843
2198856,2288,18174
11212367,221,2212
28670175,84,1343
71575605,3187,42565
647285,487,7623
3770,4097,71104
166772,10145,46560
23101,4288,42084
7077,2154,249122
3967399,1218,66781
1257738,635,12892
608678,2690,62405
28156433,43,17228
1835,56241,341670
28352,4643,45061
166643,9641,229304
56625,674,27395
56350,1290,15984
2556957,97,4339
49452,53,2577
10779476,2204,117467
10266947,4693,41804
18420478,283,14980
6146,12196,32478
725969,3,5286
452426,1768,25462
90575938,190,2272
200365,928,10366
12446,35021,170434
8122274,178,589
2945454,729,5959
2272,72654,1302026
40770158,33,2478
12751,2475,48211
6249924,214,4479
26051,5654,60885
18313561,96,1761
164711,8716,145802
1057159,1905,81589
294101,170,28315
9977,1559,85564
3091870,785,221414
11075,26375,413205
125364,248,13975
137624,2011,181031
150573,3210,351035
165782,1198,41744
2033586,427,7512
2193,3924,57336
2253872,9604,217712
15233058,487,65125
3055,77840,1482352
4548,460,28851
7834,7051,1039034
9703,30740,250932
3731368,740,37281
162650,5953,76759
26553522,260,1728
10917711,1026,17126
4995975,305,42067
1294704,823,10087
846940,2554,22416
1967933,115,2417
3076102,854,46080
118422,834,14441
79657,1334,87986
137969,5209,159171
3672,19894,217054
3214,10879,497775
56766,931,6061
74514529,5975,173148
9230160,359,12984
10157,3833,57428
1771432,22939,514304
937112,2226,131279
12196,1210,75604
98525360,504,30624
10086,4005,30269
2400217,3,3005
3185,75503,5080312
73234923,38035,532588
60014,667,7731
6378499,70,4544
23441,6554,74864
68752751,15,899
3225165,1024,22102
417913,18,6600
15240711,1698,233547
57106,1139,20241
128955,199,6052
11662,9696,52557
18277743,204,15624
948098,517,5787
4600,7988,303501
15739,9177,402632
516830,1184,8910
76205502,981,30880
70300,1172,15587
746297,135,247611
1023624,597,2868
31473864,27,354
3460,37413,154522
5927,13509,308588
18003437,2,15
164098,13607,31787
18578825,58,3090
19470,2474,76178
5050,13269,365378
4170474,49,47
300904,2632,62270
7389,845,59438
108354,214,1821
222975,116,6346
4827,26269,694862
705542,583,21136
85320,1286,22018
18720223,593,45384
81950505,443,2871
2498,22142,938070
11681,4607,137234
1632380,1022,25869
10476214,814,37692
71324725,703,18847
3831,27846,452733
58756,1872,28794
1595660,4,9752
77654572,15,359
57277,1111,9849
15485,3015,64638
209180,404,14951
98831579,496,8135
303615,1365,21342
14383281,27287,649736
35517549,66,646
15233868,1909,20265
10768,63379,299177
11009726,106,24708
6083,3094,39596
15472,2995,9211
85708,583,2007
15473,8235,23363
6904,2400,78667
166439,1260,9370
14072357,6,83
4591,34394,358628
3871,27799,1429280
1633066,643,28058
2390229,1074,44958
10950962,10108,215756
4025744,1000,3030
1408927,19,1116
10262473,2365,67011
3804538,5134,275388
36232,259,157499
53278741,107,621
2716056,4897,54705
90987,477,4941
21835,6150,125205
1463,68827,1345096
1367338,132,741
3534,74038,1593731
95968286,2,2650
735085,8073,476366
1000415,3301,32106
14796450,25,6813
7065,13988,74810
2459,9009,159615
3517936,243,117448
21528485,14753,241102
14088,5902,30475
163690,8631,331726
63199,1616,21628
7471,3968,209395
49042,2951,31440
3642491,8048,63876
84619,652,19057
17936,2295,130481
11457596,2917,17888
118708,330,16427
340062,1762,10576
3533853,939,76805
406315,10954,352315
4872663,19,13091
1917100,397,6669
2340,30974,264327
95723504,329,5215
28992154,847,68659
200972,181,3867
122000,15,31319
2012779,134,183250
117494,809,4648
8652,8942,237562
4128,137377,704973
18078166,36,5702
2532,77486,463850
3710352,2402,45252
71630305,1770,16355
48738,702,6486
3563085,668,19593
101451857,12,310
92738,2343,48212
166796,6395,90065
164249,15848,56175
132861,1681,32208
2803591,68,2954
165426,5504,327685
90694472,13,283
765222,645,6577
744748,561,22554
93342390,5063,1548568
56158935,110,1058
24480,316,11818
162901,15844,127854
2183946,1911,39608
11804,8137,57510
15434,16201,109108
18933481,1037,8904
28930721,150,2199
3977587,1475,17618
71179644,13,368
2041,51016,1208398
166575,2081,32628
299849,4287,177462
2383821,1672,29644
39897,1290,17218
20840335,9302,123387
18922914,7578,312550
165847,4479,109162
92499424,12,2825
35121,1251,18903
9849,5785,112269
531693,2735,33248
23161,101,17611
253213,2386,23485
2664890,9046,92655
11419,9539,97755
939903,13,1650
74870236,465,9442
2281734,6627,572595
7798818,211,27564
32791,232,41488
46338,2990,19694
12164,3293,43053
25351,4853,54063
6442899,329,34570
11115,8925,195073
65604548,12,10050
18151,1616,30566
13805,441,4959
92764777,242,1086
51176,2309,35852
166707,10964,78692
2673675,1327,8629
607957,38878,1563839
1593346,1592,6413
71740470,1731,29556
165292,16237,87876
68183924,4637,58137
21708,1508,33359
20089,5959,125803
3137,15434,678419
13038487,16,2994
10737,4703,78422
3835277,1,120
6922425,3104,81416
93302,2473,70626
3645194,44,2204
2874852,185,6577
49893,3228,32235
19268,3346,34498
7360,1074,69565
7277,9125,143322
30146,3449,75470
3796,4914,119054
125683,248,2298
40928791,11,562
27237129,816,27407
1491,16644,876147
21408,538,19669
3496915,141,21703
1214,79769,1520100
162563,15824,228824
4037,14109,202089
11444741,1334,18182
469597,361,7738
9620181,498,8792
95037085,8,51
74884070,939,167260
165033,13995,209183
73931165,34,1416
50996,1812,16440
1282591,593,4465
10387357,2933,151447
138076,310,9712
6396939,54,940
202944,84,90188
164940,2450,66928
5649,6695,213225
17043,1860,67277
166739,10402,59504
9089,8376,511662
1449,31616,1353329
7085547,39,1998
3325877,52,494
225982,218,3973
332255,175,2444
165109,32365,749493
5311,6535,377845
3053342,257,8669
3128,45882,663714
258644,35136,1253451
3626,135820,661303
1213134,140,1199
41066,860,14740
7641,7334,116502
307460,11589,159791
41046,1647,9043
260387,7250,185760
21004,753,21420
3715593,729,67947
164245,16408,99820
35673384,2,16838
5732,7272,148372
265869,12082,84091
4565,12149,181181
6913,31024,114242
11749,2600,63871
4505,8655,305820
323296,1201,70636
27299,963,21641
50923,211,35102
35651393,1522,34527
1210593,4104,44687
4688,19398,970834
11539657,13,1229
921340,59,3770
18481392,377,6413
926041,7368,382541
19132,270,21967
44379,584,8927
639707,7,118
18145879,55,29488
32711,1173,10219
84511105,580,1657
8403,12872,78495
265294,3575,39920
14242,8032,87121
5379098,47,2094
6547,36238,417903
21250,3735,125273
1668,57998,193202
1888066,2,17001
27011537,1719,13963
3012,22462,155974
166821,5931,73070
1613226,8625,376980
165568,20363,126121
4945,3754,414231
97034061,19,1505
889599,1492,31641
6652764,29,1613
1369344,15,256
12770,33068,1240768
89545928,5,67
64906658,808,2494
1383931,8,19204
126230,70,9020
26038,13725,231868
14576,6056,49552
9146,4583,96768
59020,1205,62490
1523,148730,1737280
46964,1644,7447
19337,2503,25340
10366520,3582,55889
28169,3494,19492
2425,26073,709878
10101,2260,55107
9401140,2946,21904
10958,8953,282539
6846,3793,159557
2958789,774,4371
25891,1404,34446
821650,777,66296
2329618,501,2466
163328,5170,288116
211251,1121,15783
2584494,461,1796
18303,3796,19533
7896,17854,349703
4028380,348,2397
4026446,658,2877
93342,362,4187
33287969,173,4689
1651819,1700,9733
11695727,50706,839276
6905,19771,55107
2114,21782,2007343
54391363,133,692
2499210,2872,86638
2584122,3025,152482
165022,13959,136456
3215566,444,4769
6821,15433,181327
134014,346,10186
3246779,56,4118
46805,1338,55578
9225358,6367,31167
6142,2260,29136
16208331,730,18498
327513,2433,24361
11010301,589,29939
245312,2962,31441
1505,44200,936991
90893,570,9150
1129552,3854,54484
165374,17241,114299
28053,14231,54595
35428876,5229,34365
17226,6321,47613
34672,3212,31504
82812960,111,2900
79023,1022,11522
35662743,856,32155
36001,965,7723
693467,3007,395650
7783,4852,33954
918035,182,2629
230920,2582,49336
1469914,120,5499
232793,1358,17698
81180150,2,12
25074192,5792,30163
29285202,453,3605
19118110,41,464
5122178,858,109813
10611993,848,24730
1912597,3979,229513
129128,452,3337
508154,4714,32000
11134147,29207,58862
1342925,3283,236829
2876913,50,1013
10769,24091,120819
15241130,565,6634
101768038,1,1
3648024,150,7035
1758830,40,749
5155930,118,103494
3997,18472,148669
41004,3932,31689
29922,1746,34384
