salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
33138,3905653013,,13.0,,HOURLY,USD,BASE_SALARY
33140,3905646898,,13.0,,HOURLY,USD,BASE_SALARY
33142,3905648687,,13.0,,HOURLY,USD,BASE_SALARY
33217,3902325113,150000.0,,93800.0,YEARLY,USD,BASE_SALARY
33218,3902317971,106000.0,,70800.0,YEARLY,USD,BASE_SALARY
33227,3902318886,167300.0,,111500.0,YEARLY,USD,BASE_SALARY
33234,3902317987,150000.0,,93800.0,YEARLY,USD,BASE_SALARY
33238,3902325039,150000.0,,93800.0,YEARLY,USD,BASE_SALARY
33243,3902318823,150000.0,,93800.0,YEARLY,USD,BASE_SALARY
33251,3902325041,167300.0,,111500.0,YEARLY,USD,BASE_SALARY
33279,3905664628,80000.0,,62000.0,YEARLY,USD,BASE_SALARY
33285,3902324179,23.5,,17.0,HOURLY,USD,BASE_SALARY
33292,3905658734,,120000.0,,YEARLY,USD,BASE_SALARY
33296,3905660568,,120000.0,,YEARLY,USD,BASE_SALARY
33301,3905663068,,120000.0,,YEARLY,USD,BASE_SALARY
33303,3905665020,,100000.0,,YEARLY,USD,BASE_SALARY
33304,3905658740,,100000.0,,YEARLY,USD,BASE_SALARY
33324,3904064088,,22.0,,HOURLY,USD,BASE_SALARY
33358,3905662892,,89.0,,HOURLY,USD,BASE_SALARY
33360,3905665674,,89.0,,HOURLY,USD,BASE_SALARY
33362,3905663757,,90.0,,HOURLY,USD,BASE_SALARY
33363,3902328367,146100.0,,86500.0,YEARLY,USD,BASE_SALARY
33364,3905669255,,89.0,,HOURLY,USD,BASE_SALARY
33365,3905662883,,90.0,,HOURLY,USD,BASE_SALARY
33370,3905669248,,89.0,,HOURLY,USD,BASE_SALARY
33378,3904067002,,84.0,,HOURLY,USD,BASE_SALARY
33379,3905668300,,95.0,,HOURLY,USD,BASE_SALARY
33381,3905663758,,90.0,,HOURLY,USD,BASE_SALARY
33388,3905667463,,90.0,,HOURLY,USD,BASE_SALARY
33396,3905668306,,89.0,,HOURLY,USD,BASE_SALARY
33398,3905663756,,89.0,,HOURLY,USD,BASE_SALARY
33400,3902326466,146100.0,,86500.0,YEARLY,USD,BASE_SALARY
33403,3905668302,,95.0,,HOURLY,USD,BASE_SALARY
33405,3905666322,117500.0,,65000.0,YEARLY,USD,BASE_SALARY
33412,3905664763,,95.0,,HOURLY,USD,BASE_SALARY
33417,3905663836,,23.0,,HOURLY,USD,BASE_SALARY
33429,3905664844,,23.0,,HOURLY,USD,BASE_SALARY
33439,3905663956,25.14,,20.0,HOURLY,USD,BASE_SALARY
33450,3905663893,45.24,,23.13,HOURLY,USD,BASE_SALARY
33455,3905669403,45.24,,23.13,HOURLY,USD,BASE_SALARY
33456,3905666673,,15.0,,HOURLY,USD,BASE_SALARY
33459,3905665827,45.24,,23.13,HOURLY,USD,BASE_SALARY
33461,3905670220,237100.0,,111100.0,YEARLY,USD,BASE_SALARY
33465,3905664899,28.0,,25.25,HOURLY,USD,BASE_SALARY
33469,3905671086,20.0,,16.0,HOURLY,USD,BASE_SALARY
33471,3905670287,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
33474,3905665831,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
33475,3905666718,20.0,,17.0,HOURLY,USD,BASE_SALARY
33477,3905669406,20.0,,17.0,HOURLY,USD,BASE_SALARY
33480,3905665884,20.0,,17.0,HOURLY,USD,BASE_SALARY
33483,3905666660,23.0,,19.0,HOURLY,USD,BASE_SALARY
33484,3905663900,20.0,,17.0,HOURLY,USD,BASE_SALARY
33485,3905663896,25.0,,20.0,HOURLY,USD,BASE_SALARY
33487,3905666670,16.0,,14.0,HOURLY,USD,BASE_SALARY
33490,3905668438,20.0,,16.0,HOURLY,USD,BASE_SALARY
33514,3905667795,140000.0,,90000.0,YEARLY,USD,BASE_SALARY
33517,3905668619,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
33533,3905669611,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
33535,3905671391,35.0,,30.0,HOURLY,USD,BASE_SALARY
33536,3905669780,35.0,,30.0,HOURLY,USD,BASE_SALARY
33539,3905675030,35.0,,30.0,HOURLY,USD,BASE_SALARY
33542,3905668659,159100.0,,101100.0,YEARLY,USD,BASE_SALARY
33546,3905672276,37.0,,34.0,HOURLY,USD,BASE_SALARY
33560,3905668778,30.0,,28.0,HOURLY,USD,BASE_SALARY
33562,3905667981,35.0,,30.0,HOURLY,USD,BASE_SALARY
33581,3902329812,,23.0,,HOURLY,USD,BASE_SALARY
33586,3904067371,73.84,,46.65,HOURLY,USD,BASE_SALARY
33598,3904064786,47.28,,30.0,HOURLY,USD,BASE_SALARY
33618,3904066582,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
33619,3904062838,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
33622,3904063818,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
33623,3904062827,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
33625,3904067481,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
33626,3904062839,180000.0,,160000.0,YEARLY,USD,BASE_SALARY
33627,3904069296,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
33628,3904062913,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
33633,3904062813,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
33636,3904063807,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
33638,3904062917,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
33639,3904062858,150000.0,,115000.0,YEARLY,USD,BASE_SALARY
33640,3904062819,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
33643,3904063803,125000.0,,105000.0,YEARLY,USD,BASE_SALARY
33645,3904069330,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
33646,3904064806,300000.0,,150000.0,YEARLY,USD,BASE_SALARY
33647,3904063805,250000.0,,100000.0,YEARLY,USD,BASE_SALARY
33649,3904062826,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
33650,3904071081,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
33651,3904064807,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
33652,3904067451,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
33653,3904068340,125000.0,,80000.0,YEARLY,USD,BASE_SALARY
33655,3904065619,105000.0,,75000.0,YEARLY,USD,BASE_SALARY
33656,3904068330,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
33657,3904068362,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
33658,3904066609,115000.0,,110000.0,YEARLY,USD,BASE_SALARY
33659,3904065590,105000.0,,85000.0,YEARLY,USD,BASE_SALARY
33661,3904067461,125000.0,,85000.0,YEARLY,USD,BASE_SALARY
33662,3904062937,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
33665,3904064706,160000.0,,90000.0,YEARLY,USD,BASE_SALARY
33666,3904064707,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
33667,3904068482,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
33668,3904067462,175000.0,,100000.0,YEARLY,USD,BASE_SALARY
33670,3904062837,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
33673,3904066590,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
33675,3904063819,25.0,,20.0,HOURLY,USD,BASE_SALARY
33676,3904062849,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
33680,3904062847,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
33681,3904063947,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
33682,3904069373,125000.0,,75000.0,YEARLY,USD,BASE_SALARY
33683,3904062816,200000.0,,140000.0,YEARLY,USD,BASE_SALARY
33685,3904064709,180000.0,,85000.0,YEARLY,USD,BASE_SALARY
33687,3904062825,170000.0,,100000.0,YEARLY,USD,BASE_SALARY
33689,3904069321,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
33690,3904069583,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
33691,3904069299,250000.0,,150000.0,YEARLY,USD,BASE_SALARY
33697,3904068590,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
33698,3904067450,125000.0,,100000.0,YEARLY,USD,BASE_SALARY
33699,3904062846,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
33700,3904068770,115000.0,,90000.0,YEARLY,USD,BASE_SALARY
33701,3904071019,90000.0,,65000.0,YEARLY,USD,BASE_SALARY
33702,3904069793,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
33703,3904062869,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
33706,3904066927,35.0,,30.0,HOURLY,USD,BASE_SALARY
33707,3904063808,150000.0,,72000.0,YEARLY,USD,BASE_SALARY
33708,3904062828,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
33710,3904068341,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
33711,3904068353,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
33721,3905675361,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
33723,3905677106,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
33740,3902326772,26.0,,14.0,HOURLY,USD,BASE_SALARY
33741,3902329760,26.0,,14.0,HOURLY,USD,BASE_SALARY
33751,3905684870,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
33753,3905683921,208000.0,,143000.0,YEARLY,USD,BASE_SALARY
33754,3905687613,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
33767,3905691104,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
33774,3905687611,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
33775,3905686676,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
33777,3905687610,251000.0,,177000.0,YEARLY,USD,BASE_SALARY
33784,3905682934,208000.0,,143000.0,YEARLY,USD,BASE_SALARY
33798,3905684682,196000.0,,134000.0,YEARLY,USD,BASE_SALARY
33807,3905684914,,15.5,,HOURLY,USD,BASE_SALARY
33808,3905685961,80.8,,43.89,HOURLY,USD,BASE_SALARY
33812,3905689349,70.0,,16.0,HOURLY,USD,BASE_SALARY
33816,3905686715,,14.0,,HOURLY,USD,BASE_SALARY
33819,3905690283,26.0,,18.0,HOURLY,USD,BASE_SALARY
33820,3905689336,20.0,,14.0,HOURLY,USD,BASE_SALARY
33842,3905687788,80.8,,43.89,HOURLY,USD,BASE_SALARY
33846,3905690166,26.0,,20.0,HOURLY,USD,BASE_SALARY
33864,3905692516,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33865,3905688812,150000.0,,125001.0,YEARLY,USD,BASE_SALARY
33877,3904070989,28.0,,20.0,HOURLY,USD,BASE_SALARY
33913,3905691937,249900.0,,136300.0,YEARLY,USD,BASE_SALARY
33916,3905697291,166000.0,,83000.0,YEARLY,USD,BASE_SALARY
33925,3905694897,80000.0,,20000.0,YEARLY,USD,BASE_SALARY
33926,3905800087,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33927,3905699105,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33928,3905698269,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33929,3905801089,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33930,3905694893,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33931,3905800092,80000.0,,25000.0,YEARLY,USD,BASE_SALARY
33932,3905695644,80000.0,,25000.0,YEARLY,USD,BASE_SALARY
33933,3905800085,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33934,3905694905,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33935,3905698271,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33936,3905698283,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
33937,3905695641,80000.0,,20000.0,YEARLY,USD,BASE_SALARY
33938,3905697446,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33939,3905801081,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33940,3905696585,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33941,3905695633,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33942,3905800086,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33943,3905696579,90000.0,,54000.0,YEARLY,USD,BASE_SALARY
33944,3905698270,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33945,3905698265,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33946,3905800080,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33947,3905699085,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33948,3905698273,80000.0,,25000.0,YEARLY,USD,BASE_SALARY
33949,3905695642,80000.0,,20000.0,YEARLY,USD,BASE_SALARY
33950,3905699083,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33951,3905697452,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33952,3905800101,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33953,3905695631,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33954,3905694890,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33955,3905693896,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33957,3905801082,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33958,3905699087,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33959,3905801084,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33960,3905800089,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33961,3905699089,80000.0,,20000.0,YEARLY,USD,BASE_SALARY
33962,3905697451,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33963,3905697449,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33964,3905800104,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33965,3905697444,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33967,3905696588,80000.0,,25000.0,YEARLY,USD,BASE_SALARY
33969,3905699097,50000.0,,25000.0,YEARLY,USD,BASE_SALARY
33970,3905695630,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33971,3905696582,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33972,3905699093,80000.0,,25000.0,YEARLY,USD,BASE_SALARY
33973,3905800082,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33974,3905699090,80000.0,,25000.0,YEARLY,USD,BASE_SALARY
33975,3905801079,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33976,3905697445,90000.0,,20000.0,YEARLY,USD,BASE_SALARY
33977,3905694913,19.65,,15.0,HOURLY,USD,BASE_SALARY
33978,3905800111,19.65,,15.0,HOURLY,USD,BASE_SALARY
33979,3905699109,19.65,,15.0,HOURLY,USD,BASE_SALARY
33980,3905698285,21.8,,15.0,HOURLY,USD,BASE_SALARY
33983,3905698284,24.75,,17.35,HOURLY,USD,BASE_SALARY
33989,3905697460,21.8,,15.0,HOURLY,USD,BASE_SALARY
33991,3905801103,24.75,,17.35,HOURLY,USD,BASE_SALARY
33995,3905693899,26.2,,17.6,HOURLY,USD,BASE_SALARY
33997,3905695657,19.65,,15.0,HOURLY,USD,BASE_SALARY
33999,3905801093,24.75,,17.35,HOURLY,USD,BASE_SALARY
34002,3905699106,21.8,,15.0,HOURLY,USD,BASE_SALARY
34003,3905800103,19.65,,15.0,HOURLY,USD,BASE_SALARY
34005,3905697463,24.75,,17.35,HOURLY,USD,BASE_SALARY
34006,3905801096,19.65,,15.0,HOURLY,USD,BASE_SALARY
34007,3905697466,27.25,,18.95,HOURLY,USD,BASE_SALARY
34009,3905695653,24.75,,17.35,HOURLY,USD,BASE_SALARY
34010,3905695652,27.25,,18.95,HOURLY,USD,BASE_SALARY
34011,3905698286,24.75,,17.35,HOURLY,USD,BASE_SALARY
34013,3905693897,24.75,,17.35,HOURLY,USD,BASE_SALARY
34014,3905694908,24.75,,17.35,HOURLY,USD,BASE_SALARY
34053,3905815862,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34054,3905822010,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34062,3905822036,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34064,3902339869,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
34066,3905822037,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34071,3905816672,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34073,3905821322,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34079,3905819470,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34081,3905821367,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34082,3905816682,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34084,3905815925,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34085,3905818547,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34093,3905820417,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34095,3902342307,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
34096,3905817656,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34097,3905818611,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34100,3905818621,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34101,3905815982,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34102,3905820460,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34103,3905823071,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34104,3905820446,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34107,3905823121,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34109,3905819643,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34110,3905820598,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34111,3905821431,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34112,3905821426,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34118,3905821536,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34121,3905818771,350000.0,,125000.0,YEARLY,USD,BASE_SALARY
34139,3904083829,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34145,3904085752,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34147,3904085754,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34148,3902346317,22.0,,22.0,HOURLY,USD,BASE_SALARY
34162,3904087113,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34166,3904085742,185000.0,,92500.0,YEARLY,USD,BASE_SALARY
34168,3904085743,212600.0,,114300.0,YEARLY,USD,BASE_SALARY
34175,3904085740,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34177,3904090055,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34178,3904085735,231400.0,,119000.0,YEARLY,USD,BASE_SALARY
34180,3904086131,185000.0,,79600.0,YEARLY,USD,BASE_SALARY
34184,3904084753,261500.0,,134500.0,YEARLY,USD,BASE_SALARY
34188,3904087146,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
34191,3904083822,185000.0,,92500.0,YEARLY,USD,BASE_SALARY
34192,3904085745,185000.0,,79600.0,YEARLY,USD,BASE_SALARY
34208,3905820672,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
34212,3905824208,,165000.0,,YEARLY,USD,BASE_SALARY
34215,3905818855,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
34220,3905822378,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
34222,3905819756,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
34223,3905816983,400000.0,,50000.0,YEARLY,USD,BASE_SALARY
34266,3902341709,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
34278,3905822964,32.41,,32.41,HOURLY,USD,BASE_SALARY
34298,3905828450,54000.0,,50000.0,YEARLY,USD,BASE_SALARY
34299,3902345408,140000.0,,125000.0,YEARLY,USD,BASE_SALARY
34317,3902342562,26.0,,18.0,HOURLY,USD,BASE_SALARY
34319,3902340771,27.0,,18.0,HOURLY,USD,BASE_SALARY
34324,3902347218,26.0,,18.0,HOURLY,USD,BASE_SALARY
34332,3902344462,85000.0,,60000.0,YEARLY,USD,BASE_SALARY
34335,3902341732,,20.0,,HOURLY,USD,BASE_SALARY
34336,3902345417,,15.0,,HOURLY,USD,BASE_SALARY
34339,3902345428,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
34386,3902348001,30.0,,20.0,HOURLY,USD,BASE_SALARY
34394,3902342853,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
34415,3902342921,65.0,,40.0,HOURLY,USD,BASE_SALARY
34459,3902342982,70.0,,50.0,HOURLY,USD,BASE_SALARY
34464,3902347627,95000.0,,80000.0,YEARLY,USD,BASE_SALARY
34465,3904097231,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
34503,3902348194,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
34516,3904093978,,80000.0,,YEARLY,USD,BASE_SALARY
34523,3905838346,54000.0,,50000.0,YEARLY,USD,BASE_SALARY
34571,3902350217,65.0,,48.0,HOURLY,USD,BASE_SALARY
34577,3904501122,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
34585,3902354079,60.0,,45.0,HOURLY,USD,BASE_SALARY
34612,3902351221,20.0,,18.0,HOURLY,USD,BASE_SALARY
34617,3904500276,,60000.0,,YEARLY,USD,BASE_SALARY
34640,3904097538,,85000.0,,YEARLY,USD,BASE_SALARY
34664,3902354098,77000.0,,64000.0,YEARLY,USD,BASE_SALARY
34683,3902351156,77000.0,,64000.0,YEARLY,USD,BASE_SALARY
34690,3904097554,80000.0,,55000.0,YEARLY,USD,BASE_SALARY
34701,3904098551,,80000.0,,YEARLY,USD,BASE_SALARY
34752,3904094673,,80000.0,,YEARLY,USD,BASE_SALARY
34766,3904500387,,85000.0,,YEARLY,USD,BASE_SALARY
34786,3902352485,24.0,,20.0,HOURLY,USD,BASE_SALARY
34787,3902350604,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
34808,3905845963,30.0,,27.0,HOURLY,USD,BASE_SALARY
34842,3902343854,25.0,,18.0,HOURLY,USD,BASE_SALARY
34862,3904501308,25.0,,18.0,HOURLY,USD,BASE_SALARY
34874,3902348861,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
34879,3905855215,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
34911,3902349931,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
34930,3902353754,116300.0,,84600.0,YEARLY,USD,BASE_SALARY
34950,3904097769,24.8,,16.5,HOURLY,USD,BASE_SALARY
34953,3905857272,150000.0,,55000.0,YEARLY,USD,BASE_SALARY
34955,3902354790,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
34959,3904503088,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
34975,3902357132,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
34982,3904096854,24.0,,21.0,HOURLY,USD,BASE_SALARY
35010,3902356170,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
35064,3902350742,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
35065,3902353900,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
35069,3905846948,,13.0,,HOURLY,USD,BASE_SALARY
35072,3905848833,,13.0,,HOURLY,USD,BASE_SALARY
35083,3905848805,,13.0,,HOURLY,USD,BASE_SALARY
35089,3905848845,,13.0,,HOURLY,USD,BASE_SALARY
35090,3905854039,,13.0,,HOURLY,USD,BASE_SALARY
35140,3902355787,19.0,,18.0,HOURLY,USD,BASE_SALARY
35170,3904099961,,60000.0,,YEARLY,USD,BASE_SALARY
35180,3904504214,,65000.0,,YEARLY,USD,BASE_SALARY
35181,3904501907,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
35188,3904507010,200000.0,,160000.0,YEARLY,USD,BASE_SALARY
35192,3905854710,29.38,,18.37,HOURLY,USD,BASE_SALARY
35198,3905858350,29.38,,18.37,HOURLY,USD,BASE_SALARY
35207,3904505199,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
35208,3905856498,29.38,,18.37,HOURLY,USD,BASE_SALARY
35219,3905854711,24.95,,16.63,HOURLY,USD,BASE_SALARY
35237,3905855569,29.38,,18.37,HOURLY,USD,BASE_SALARY
35248,3905866239,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
35266,3904502363,,50000.0,,YEARLY,USD,BASE_SALARY
35294,3902359102,,20.0,,HOURLY,USD,BASE_SALARY
35303,3902360042,,25.0,,HOURLY,USD,BASE_SALARY
35307,3902361032,,25.0,,HOURLY,USD,BASE_SALARY
35333,3905865640,85.0,,55.0,HOURLY,USD,BASE_SALARY
35368,3905869429,85.0,,65.0,HOURLY,USD,BASE_SALARY
35373,3905867654,85.0,,55.0,HOURLY,USD,BASE_SALARY
35390,3905864974,85.0,,55.0,HOURLY,USD,BASE_SALARY
35445,3902361473,60.0,,55.0,HOURLY,USD,BASE_SALARY
35473,3902363329,65.0,,60.0,YEARLY,USD,BASE_SALARY
35477,3905863869,215800.0,,128400.0,YEARLY,USD,BASE_SALARY
35484,3905866566,215800.0,,128400.0,YEARLY,USD,BASE_SALARY
35491,3905863866,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35492,3905870036,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35495,3905863863,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35499,3905868365,158400.0,,94300.0,YEARLY,USD,BASE_SALARY
35504,3904507579,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
35529,3902361640,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
35558,3902363603,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
35562,3905871182,,20.0,,HOURLY,USD,BASE_SALARY
35639,3905875308,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
35671,3904504840,93839.67,,46096.47,YEARLY,USD,BASE_SALARY
35698,3902360642,16.7,,16.2,HOURLY,USD,BASE_SALARY
35700,3902358792,16.7,,16.2,HOURLY,USD,BASE_SALARY
35710,3905872751,270000.0,,180000.0,YEARLY,USD,BASE_SALARY
35714,3902359774,,16.2,,HOURLY,USD,BASE_SALARY
35715,3902357969,,16.2,,HOURLY,USD,BASE_SALARY
35731,3902362811,,20.0,,HOURLY,USD,BASE_SALARY
35734,3902362809,,20.0,,HOURLY,USD,BASE_SALARY
35735,3902362813,,20.0,,HOURLY,USD,BASE_SALARY
35757,3904509601,54500.0,,51000.0,YEARLY,USD,BASE_SALARY
35766,3905877806,25.96,,24.04,HOURLY,USD,BASE_SALARY
35795,3905885030,25.96,,24.04,HOURLY,USD,BASE_SALARY
35797,3905878890,60.0,,50.0,HOURLY,USD,BASE_SALARY
35830,3902358996,195000.0,,91800.0,YEARLY,USD,BASE_SALARY
35833,3902363613,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35834,3902363631,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35839,3902361798,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35840,3902359949,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35841,3902362862,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35844,3902358878,178200.0,,66700.0,YEARLY,USD,BASE_SALARY
35854,3902356995,199500.0,,88100.0,YEARLY,USD,BASE_SALARY
35855,3902364154,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35856,3902362837,282200.0,,133600.0,YEARLY,USD,BASE_SALARY
35857,3902361826,238600.0,,94300.0,YEARLY,USD,BASE_SALARY
35858,3902362833,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35859,3902358882,178200.0,,87000.0,YEARLY,USD,BASE_SALARY
35863,3902361718,223500.0,,94200.0,YEARLY,USD,BASE_SALARY
35869,3902362832,198600.0,,94300.0,YEARLY,USD,BASE_SALARY
35874,3902364130,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
35877,3902368465,40.0,,35.0,HOURLY,USD,BASE_SALARY
35878,3902358997,238600.0,,112000.0,YEARLY,USD,BASE_SALARY
